confidence,radius,position,id
0.6867314559935663,120,"(1095, 120)",041007_017
0.6905451469756569,120,"(870, 195)",041007_017
0.6909058878400834,120,"(945, 195)",041007_017
0.6947328482200716,120,"(495, 120)",041007_017
0.6977593578858822,120,"(195, 345)",041007_017
0.7027723233387261,120,"(945, 120)",041007_017
0.714240065136994,120,"(720, 570)",041007_017
0.7144695646426757,120,"(345, 270)",041007_017
0.7303321362465776,120,"(120, 420)",041007_017
0.7344447052246456,120,"(120, 570)",041007_017
0.7416771674354544,120,"(645, 570)",041007_017
0.7445433047016828,120,"(270, 345)",041007_017
0.7456572583193677,120,"(120, 495)",041007_017
0.7593165686011292,120,"(420, 270)",041007_017
0.7853440761935576,120,"(570, 120)",041007_017
0.7860957570082422,120,"(570, 570)",041007_017
0.7885772165299862,120,"(345, 345)",041007_017
0.7914477644480336,120,"(195, 420)",041007_017
0.8130756170927156,120,"(195, 495)",041007_017
0.8161937240264968,120,"(270, 420)",041007_017
0.8166245992319944,120,"(420, 345)",041007_017
0.817579692695546,120,"(195, 570)",041007_017
0.8321891874214455,120,"(495, 570)",041007_017
0.8351143777680821,120,"(345, 420)",041007_017
0.8366184322083402,120,"(420, 420)",041007_017
0.8427173013063674,120,"(270, 495)",041007_017
0.8511662376049453,120,"(420, 495)",041007_017
0.8552942771292575,120,"(345, 495)",041007_017
0.8650993973421909,120,"(270, 570)",041007_017
0.8814181614978139,120,"(420, 570)",041007_017
0.8848986903615472,120,"(345, 570)",041007_017
0.0,120,"(645, 120)",041007_018
0.0,120,"(495, 195)",041007_018
0.0,120,"(570, 195)",041007_018
0.0,120,"(645, 195)",041007_018
0.0,120,"(720, 195)",041007_018
0.0,120,"(795, 195)",041007_018
0.0,120,"(495, 270)",041007_018
0.0,120,"(570, 270)",041007_018
0.0,120,"(645, 270)",041007_018
0.0,120,"(720, 270)",041007_018
0.0,120,"(795, 270)",041007_018
0.0,120,"(495, 345)",041007_018
0.0,120,"(570, 345)",041007_018
0.0,120,"(645, 345)",041007_018
0.0,120,"(720, 345)",041007_018
0.0,120,"(795, 345)",041007_018
0.0,120,"(495, 420)",041007_018
0.0,120,"(570, 420)",041007_018
0.0,120,"(645, 420)",041007_018
0.0,120,"(720, 420)",041007_018
0.0,120,"(795, 420)",041007_018
0.0,120,"(495, 495)",041007_018
0.0,120,"(570, 495)",041007_018
0.0,120,"(645, 495)",041007_018
0.0,120,"(720, 495)",041007_018
0.4150043067861459,120,"(1020, 570)",041007_018
0.41661273185661685,120,"(945, 570)",041007_018
0.41999981714880646,120,"(195, 195)",041007_018
0.42446141674597976,120,"(120, 195)",041007_018
0.43435242607290114,120,"(120, 270)",041007_018
0.4430320335357171,120,"(120, 345)",041007_018
0.46113272891041074,120,"(270, 195)",041007_018
0.4622516109329987,120,"(1020, 495)",041007_018
0.4641404451140343,120,"(270, 120)",041007_018
0.4652350090708516,120,"(870, 570)",041007_018
0.47018271942191586,120,"(120, 420)",041007_018
0.47602838844287493,120,"(195, 120)",041007_018
0.4812393461699378,120,"(945, 495)",041007_018
0.48456269247564543,120,"(345, 120)",041007_018
0.48530358576065513,120,"(345, 195)",041007_018
0.4897029831949378,120,"(195, 270)",041007_018
0.49148324058072745,120,"(120, 120)",041007_018
0.4932927423828812,120,"(1095, 570)",041007_018
0.49549345830963876,120,"(870, 120)",041007_018
0.5054737082599582,120,"(870, 195)",041007_018
0.5087803658835717,120,"(345, 270)",041007_018
0.5172933793681016,120,"(420, 195)",041007_018
0.5183436601913525,120,"(870, 495)",041007_018
0.5194894240082375,120,"(1095, 495)",041007_018
0.5215528321632621,120,"(195, 345)",041007_018
0.5224591348710848,120,"(945, 120)",041007_018
0.5302355343754994,120,"(270, 270)",041007_018
0.5430544901529647,120,"(795, 120)",041007_018
0.5448804938755496,120,"(420, 270)",041007_018
0.5513569466895204,120,"(420, 120)",041007_018
0.5542896343394216,120,"(195, 420)",041007_018
0.55665206384083,120,"(795, 570)",041007_018
0.5619535754553854,120,"(120, 495)",041007_018
0.5625685872804416,120,"(1020, 420)",041007_018
0.5693562844813322,120,"(945, 195)",041007_018
0.5760334604011608,120,"(1020, 120)",041007_018
0.5810229420536935,120,"(270, 345)",041007_018
0.5864726770082441,120,"(1095, 420)",041007_018
0.5890092170586656,120,"(795, 495)",041007_018
0.5921035838962709,120,"(945, 420)",041007_018
0.6051222988523006,120,"(1020, 195)",041007_018
0.6128048806050306,120,"(870, 270)",041007_018
0.614730146291572,120,"(870, 420)",041007_018
0.6180198533253728,120,"(345, 345)",041007_018
0.6226819936829407,120,"(1095, 120)",041007_018
0.6281983987853711,120,"(1095, 195)",041007_018
0.6315943388330462,120,"(195, 495)",041007_018
0.6348657869608885,120,"(1020, 345)",041007_018
0.6361957103122641,120,"(270, 420)",041007_018
0.6389266460606292,120,"(420, 345)",041007_018
0.6412332973259299,120,"(720, 570)",041007_018
0.6493121732474078,120,"(1095, 345)",041007_018
0.6531677459559826,120,"(645, 570)",041007_018
0.6564707746312912,120,"(120, 570)",041007_018
0.6598322264354093,120,"(1020, 270)",041007_018
0.6728366895733626,120,"(945, 270)",041007_018
0.6764504066887094,120,"(1095, 270)",041007_018
0.6775643843720619,120,"(495, 120)",041007_018
0.6799885019155592,120,"(945, 345)",041007_018
0.6824461003196453,120,"(570, 570)",041007_018
0.6837743302099073,120,"(870, 345)",041007_018
0.6904356672764309,120,"(270, 495)",041007_018
0.6977318482282979,120,"(345, 420)",041007_018
0.707841356392746,120,"(720, 120)",041007_018
0.7314180811313925,120,"(195, 570)",041007_018
0.7326309902465509,120,"(420, 420)",041007_018
0.7608304872337384,120,"(345, 495)",041007_018
0.7725839564147865,120,"(495, 570)",041007_018
0.7767790229242983,120,"(270, 570)",041007_018
0.8010778917255702,120,"(570, 120)",041007_018
0.8066925009994438,120,"(420, 495)",041007_018
0.8210457878730679,120,"(345, 570)",041007_018
0.8279793176789775,120,"(420, 570)",041007_018
0.0,120,"(645, 120)",041007_022
0.0,120,"(495, 195)",041007_022
0.0,120,"(570, 195)",041007_022
0.0,120,"(645, 195)",041007_022
0.0,120,"(720, 195)",041007_022
0.0,120,"(795, 195)",041007_022
0.0,120,"(495, 270)",041007_022
0.0,120,"(570, 270)",041007_022
0.0,120,"(645, 270)",041007_022
0.0,120,"(720, 270)",041007_022
0.0,120,"(795, 270)",041007_022
0.0,120,"(495, 345)",041007_022
0.0,120,"(570, 345)",041007_022
0.0,120,"(645, 345)",041007_022
0.0,120,"(720, 345)",041007_022
0.0,120,"(795, 345)",041007_022
0.0,120,"(495, 420)",041007_022
0.0,120,"(570, 420)",041007_022
0.0,120,"(645, 420)",041007_022
0.0,120,"(720, 420)",041007_022
0.0,120,"(795, 420)",041007_022
0.0,120,"(495, 495)",041007_022
0.0,120,"(570, 495)",041007_022
0.0,120,"(645, 495)",041007_022
0.0,120,"(720, 495)",041007_022
0.32564154824920355,120,"(270, 120)",041007_022
0.36774179398925966,120,"(345, 120)",041007_022
0.4001332251628719,120,"(345, 195)",041007_022
0.40983237151443175,120,"(195, 120)",041007_022
0.4137425964432054,120,"(270, 195)",041007_022
0.4331002967793025,120,"(120, 195)",041007_022
0.4424567871240266,120,"(1020, 495)",041007_022
0.4459539185614493,120,"(1020, 570)",041007_022
0.45349843581312643,120,"(945, 570)",041007_022
0.453498999803506,120,"(195, 195)",041007_022
0.4595294400461708,120,"(870, 120)",041007_022
0.46172032735947915,120,"(945, 495)",041007_022
0.4659271862130908,120,"(120, 270)",041007_022
0.4663570295781228,120,"(120, 120)",041007_022
0.47559865202386375,120,"(945, 120)",041007_022
0.48760907059901687,120,"(120, 345)",041007_022
0.495611758868409,120,"(1020, 420)",041007_022
0.4963699115274507,120,"(870, 570)",041007_022
0.49936764370253894,120,"(420, 195)",041007_022
0.5093421329171721,120,"(795, 120)",041007_022
0.5115172336448559,120,"(870, 495)",041007_022
0.5150037535649721,120,"(1095, 570)",041007_022
0.5158216076136533,120,"(1095, 495)",041007_022
0.5233041064789787,120,"(945, 420)",041007_022
0.5246069680712568,120,"(420, 120)",041007_022
0.528968832733144,120,"(1020, 120)",041007_022
0.5297402454851119,120,"(345, 270)",041007_022
0.532517194334004,120,"(195, 270)",041007_022
0.5327083884114117,120,"(270, 270)",041007_022
0.5413229364278632,120,"(1095, 420)",041007_022
0.5716633063366016,120,"(195, 345)",041007_022
0.5725422039592685,120,"(120, 420)",041007_022
0.579048578930196,120,"(870, 420)",041007_022
0.5853389964931512,120,"(1020, 345)",041007_022
0.5894992978020818,120,"(795, 570)",041007_022
0.5936120875324866,120,"(420, 270)",041007_022
0.5950624794094863,120,"(795, 495)",041007_022
0.6014563760755256,120,"(870, 195)",041007_022
0.6051156141639848,120,"(1095, 345)",041007_022
0.6161780379361729,120,"(1095, 120)",041007_022
0.6228155993805992,120,"(945, 345)",041007_022
0.6297314917623523,120,"(270, 345)",041007_022
0.631739909132673,120,"(720, 120)",041007_022
0.6335540522663713,120,"(1020, 195)",041007_022
0.6395234199735312,120,"(195, 420)",041007_022
0.6442440622956765,120,"(870, 345)",041007_022
0.647611004500884,120,"(945, 195)",041007_022
0.6520668375805648,120,"(645, 570)",041007_022
0.6527408306027558,120,"(1020, 270)",041007_022
0.6558589084362046,120,"(720, 570)",041007_022
0.6695732018020714,120,"(570, 570)",041007_022
0.6698520357682756,120,"(1095, 270)",041007_022
0.6726688124390833,120,"(1095, 195)",041007_022
0.6753840517835126,120,"(120, 495)",041007_022
0.6842890474312635,120,"(345, 345)",041007_022
0.6854042256314912,120,"(870, 270)",041007_022
0.6878498400679068,120,"(270, 420)",041007_022
0.6942854042783447,120,"(945, 270)",041007_022
0.7068631392508152,120,"(495, 120)",041007_022
0.7175661783450007,120,"(420, 345)",041007_022
0.7191524088521182,120,"(120, 570)",041007_022
0.7349718024272484,120,"(195, 495)",041007_022
0.7539715255381529,120,"(495, 570)",041007_022
0.7550232212183552,120,"(345, 420)",041007_022
0.7796546112010047,120,"(270, 495)",041007_022
0.7917826788599931,120,"(195, 570)",041007_022
0.8004249135571622,120,"(420, 420)",041007_022
0.8095108209860375,120,"(570, 120)",041007_022
0.8205560668856364,120,"(345, 495)",041007_022
0.821237661770583,120,"(270, 570)",041007_022
0.8256686506208432,120,"(420, 495)",041007_022
0.8349409739156828,120,"(420, 570)",041007_022
0.8407556596971654,120,"(345, 570)",041007_022
0.0,120,"(645, 120)",041007_019
0.0,120,"(495, 195)",041007_019
0.0,120,"(570, 195)",041007_019
0.0,120,"(645, 195)",041007_019
0.0,120,"(720, 195)",041007_019
0.0,120,"(795, 195)",041007_019
0.0,120,"(495, 270)",041007_019
0.0,120,"(570, 270)",041007_019
0.0,120,"(645, 270)",041007_019
0.0,120,"(720, 270)",041007_019
0.0,120,"(795, 270)",041007_019
0.0,120,"(495, 345)",041007_019
0.0,120,"(570, 345)",041007_019
0.0,120,"(645, 345)",041007_019
0.0,120,"(720, 345)",041007_019
0.0,120,"(795, 345)",041007_019
0.0,120,"(495, 420)",041007_019
0.0,120,"(570, 420)",041007_019
0.0,120,"(645, 420)",041007_019
0.0,120,"(720, 420)",041007_019
0.0,120,"(795, 420)",041007_019
0.0,120,"(495, 495)",041007_019
0.0,120,"(570, 495)",041007_019
0.0,120,"(645, 495)",041007_019
0.0,120,"(720, 495)",041007_019
0.37471782094160694,120,"(120, 120)",041007_019
0.40923037826730757,120,"(120, 195)",041007_019
0.4128678157358921,120,"(195, 120)",041007_019
0.45091497761709626,120,"(1020, 345)",041007_019
0.4551716702763124,120,"(945, 345)",041007_019
0.457744194896238,120,"(1020, 420)",041007_019
0.4646056497555139,120,"(870, 345)",041007_019
0.46695789655873543,120,"(945, 420)",041007_019
0.47165287200380135,120,"(870, 420)",041007_019
0.4722432212969037,120,"(1020, 495)",041007_019
0.47407874377314535,120,"(270, 120)",041007_019
0.48460285684944665,120,"(345, 120)",041007_019
0.4942963490510333,120,"(1020, 270)",041007_019
0.5019759542200658,120,"(195, 195)",041007_019
0.513667729838705,120,"(1020, 570)",041007_019
0.5151419670786258,120,"(945, 270)",041007_019
0.5180997872757295,120,"(1095, 345)",041007_019
0.5217489222456225,120,"(870, 270)",041007_019
0.5224259610749792,120,"(945, 495)",041007_019
0.522803620439413,120,"(1095, 420)",041007_019
0.5249565465586553,120,"(1095, 495)",041007_019
0.5266444148733679,120,"(1095, 570)",041007_019
0.5306008577935318,120,"(120, 270)",041007_019
0.5383172512349508,120,"(1095, 270)",041007_019
0.5623200375996917,120,"(870, 495)",041007_019
0.5645979704748849,120,"(420, 120)",041007_019
0.5737216324906383,120,"(1020, 195)",041007_019
0.5961266908390569,120,"(795, 495)",041007_019
0.5961983383585623,120,"(945, 570)",041007_019
0.5965238778534195,120,"(1095, 195)",041007_019
0.6057064873126928,120,"(270, 195)",041007_019
0.6139774590129643,120,"(945, 195)",041007_019
0.6165783350498093,120,"(870, 195)",041007_019
0.6192668961267845,120,"(195, 270)",041007_019
0.6228894904625846,120,"(795, 120)",041007_019
0.6378254619063161,120,"(720, 120)",041007_019
0.6412724672142801,120,"(1020, 120)",041007_019
0.6521536970170226,120,"(120, 345)",041007_019
0.6548389927670848,120,"(1095, 120)",041007_019
0.6561855869074684,120,"(345, 195)",041007_019
0.6622820770829257,120,"(870, 570)",041007_019
0.6755197171140808,120,"(870, 120)",041007_019
0.6770596835833892,120,"(945, 120)",041007_019
0.6777320455907345,120,"(270, 270)",041007_019
0.6959274658489838,120,"(420, 195)",041007_019
0.6972725519340027,120,"(120, 495)",041007_019
0.7002329113360533,120,"(495, 120)",041007_019
0.7004996141771441,120,"(120, 420)",041007_019
0.7020577159997599,120,"(795, 570)",041007_019
0.70330322910255,120,"(120, 570)",041007_019
0.7183284294617656,120,"(195, 345)",041007_019
0.7298221798139877,120,"(345, 270)",041007_019
0.751629701956162,120,"(720, 570)",041007_019
0.7601587942547628,120,"(270, 345)",041007_019
0.7682528348556081,120,"(570, 120)",041007_019
0.7725046418721119,120,"(420, 270)",041007_019
0.7779020404312049,120,"(195, 420)",041007_019
0.7836758733747998,120,"(195, 495)",041007_019
0.7920244178209926,120,"(345, 345)",041007_019
0.7980036058000098,120,"(195, 570)",041007_019
0.799274890035302,120,"(420, 345)",041007_019
0.8074163635892584,120,"(270, 420)",041007_019
0.8165899182028801,120,"(420, 420)",041007_019
0.8177972479465415,120,"(345, 420)",041007_019
0.819460822919829,120,"(645, 570)",041007_019
0.8344173623555552,120,"(270, 495)",041007_019
0.8464182680492173,120,"(270, 570)",041007_019
0.8485061367664206,120,"(345, 495)",041007_019
0.8513156259592999,120,"(420, 495)",041007_019
0.860889738740039,120,"(495, 570)",041007_019
0.863040800594308,120,"(570, 570)",041007_019
0.8659796552465564,120,"(420, 570)",041007_019
0.8744103709432215,120,"(345, 570)",041007_019
0.0,120,"(645, 120)",041007_025
0.0,120,"(495, 195)",041007_025
0.0,120,"(570, 195)",041007_025
0.0,120,"(645, 195)",041007_025
0.0,120,"(720, 195)",041007_025
0.0,120,"(795, 195)",041007_025
0.0,120,"(495, 270)",041007_025
0.0,120,"(570, 270)",041007_025
0.0,120,"(645, 270)",041007_025
0.0,120,"(720, 270)",041007_025
0.0,120,"(795, 270)",041007_025
0.0,120,"(495, 345)",041007_025
0.0,120,"(570, 345)",041007_025
0.0,120,"(645, 345)",041007_025
0.0,120,"(720, 345)",041007_025
0.0,120,"(795, 345)",041007_025
0.0,120,"(495, 420)",041007_025
0.0,120,"(570, 420)",041007_025
0.0,120,"(645, 420)",041007_025
0.0,120,"(720, 420)",041007_025
0.0,120,"(795, 420)",041007_025
0.0,120,"(495, 495)",041007_025
0.0,120,"(570, 495)",041007_025
0.0,120,"(645, 495)",041007_025
0.0,120,"(720, 495)",041007_025
0.30786790489149163,120,"(120, 120)",041007_025
0.3475304346908211,120,"(1020, 345)",041007_025
0.3497280807430118,120,"(1020, 270)",041007_025
0.3604852968793252,120,"(1020, 420)",041007_025
0.3648156266970501,120,"(945, 345)",041007_025
0.36935706498721954,120,"(945, 270)",041007_025
0.37295871164418365,120,"(870, 345)",041007_025
0.37497443066374053,120,"(870, 270)",041007_025
0.39720876661913906,120,"(195, 120)",041007_025
0.40728750680177295,120,"(945, 420)",041007_025
0.4093180148094315,120,"(1020, 195)",041007_025
0.4140432377067148,120,"(1020, 495)",041007_025
0.43215089199443935,120,"(1095, 270)",041007_025
0.43528106521163074,120,"(1095, 345)",041007_025
0.43936090581974624,120,"(1095, 420)",041007_025
0.44190561335442075,120,"(120, 195)",041007_025
0.4425666028650726,120,"(945, 195)",041007_025
0.4429101833038169,120,"(870, 195)",041007_025
0.45040237859686033,120,"(870, 420)",041007_025
0.45189025456771326,120,"(1095, 495)",041007_025
0.46738840898814793,120,"(1095, 195)",041007_025
0.4686291108801911,120,"(795, 120)",041007_025
0.4816825578971911,120,"(720, 120)",041007_025
0.4998949754198326,120,"(945, 495)",041007_025
0.4999746401338284,120,"(1020, 570)",041007_025
0.5064499108377541,120,"(1020, 120)",041007_025
0.5139126283476044,120,"(270, 120)",041007_025
0.5192588655692771,120,"(1095, 570)",041007_025
0.5215923499655678,120,"(195, 195)",041007_025
0.5287218203935087,120,"(870, 120)",041007_025
0.5415868722643453,120,"(1095, 120)",041007_025
0.55276286595186,120,"(945, 120)",041007_025
0.5566040391161872,120,"(120, 270)",041007_025
0.5749034058831006,120,"(870, 495)",041007_025
0.5879503666645501,120,"(270, 195)",041007_025
0.5970470666388877,120,"(345, 120)",041007_025
0.6034000417430047,120,"(945, 570)",041007_025
0.6191137877463286,120,"(795, 495)",041007_025
0.6221840670672386,120,"(120, 345)",041007_025
0.6236138058186271,120,"(120, 420)",041007_025
0.6246583014005158,120,"(420, 120)",041007_025
0.6316599893012138,120,"(195, 270)",041007_025
0.6410640531362795,120,"(120, 570)",041007_025
0.6473269250646464,120,"(120, 495)",041007_025
0.6484892693729942,120,"(345, 195)",041007_025
0.652604143731946,120,"(570, 120)",041007_025
0.6639157933259291,120,"(495, 120)",041007_025
0.6835590818660988,120,"(870, 570)",041007_025
0.6889587104490303,120,"(270, 270)",041007_025
0.6941712858283289,120,"(420, 195)",041007_025
0.7159115266065365,120,"(195, 570)",041007_025
0.7204450212399767,120,"(270, 570)",041007_025
0.7244698222730857,120,"(195, 345)",041007_025
0.7260318476316929,120,"(345, 270)",041007_025
0.7266582504769108,120,"(795, 570)",041007_025
0.7287453256594824,120,"(195, 420)",041007_025
0.7371454730723822,120,"(420, 270)",041007_025
0.7500268111463099,120,"(720, 570)",041007_025
0.7517919342420387,120,"(195, 495)",041007_025
0.752159004536225,120,"(270, 345)",041007_025
0.7541421254042798,120,"(420, 345)",041007_025
0.759768472785824,120,"(645, 570)",041007_025
0.7606924498756702,120,"(345, 345)",041007_025
0.7710089965437525,120,"(345, 570)",041007_025
0.7823223707713935,120,"(270, 420)",041007_025
0.782808996498194,120,"(570, 570)",041007_025
0.7900232075996058,120,"(420, 420)",041007_025
0.7924049118484617,120,"(345, 420)",041007_025
0.8055305812605948,120,"(270, 495)",041007_025
0.8189038094535017,120,"(495, 570)",041007_025
0.8295791744893698,120,"(420, 570)",041007_025
0.8363707890699108,120,"(345, 495)",041007_025
0.8411254331069418,120,"(420, 495)",041007_025
0.0,120,"(645, 120)",041007_021
0.0,120,"(495, 195)",041007_021
0.0,120,"(570, 195)",041007_021
0.0,120,"(645, 195)",041007_021
0.0,120,"(720, 195)",041007_021
0.0,120,"(795, 195)",041007_021
0.0,120,"(495, 270)",041007_021
0.0,120,"(570, 270)",041007_021
0.0,120,"(645, 270)",041007_021
0.0,120,"(720, 270)",041007_021
0.0,120,"(795, 270)",041007_021
0.0,120,"(495, 345)",041007_021
0.0,120,"(570, 345)",041007_021
0.0,120,"(645, 345)",041007_021
0.0,120,"(720, 345)",041007_021
0.0,120,"(795, 345)",041007_021
0.0,120,"(495, 420)",041007_021
0.0,120,"(570, 420)",041007_021
0.0,120,"(645, 420)",041007_021
0.0,120,"(720, 420)",041007_021
0.0,120,"(795, 420)",041007_021
0.0,120,"(495, 495)",041007_021
0.0,120,"(570, 495)",041007_021
0.0,120,"(645, 495)",041007_021
0.0,120,"(720, 495)",041007_021
0.4705372306910036,120,"(120, 120)",041007_021
0.4769417807926886,120,"(1020, 345)",041007_021
0.47861688313234996,120,"(1020, 420)",041007_021
0.48029587790199524,120,"(345, 120)",041007_021
0.4844956919660832,120,"(270, 120)",041007_021
0.4853634375674429,120,"(945, 420)",041007_021
0.48695645720110126,120,"(1020, 495)",041007_021
0.49583180858364995,120,"(195, 120)",041007_021
0.4971046102884428,120,"(120, 195)",041007_021
0.5102433837091871,120,"(945, 345)",041007_021
0.5115031879383758,120,"(1020, 570)",041007_021
0.5158731001464426,120,"(945, 495)",041007_021
0.5173255440625054,120,"(870, 420)",041007_021
0.5343628912373146,120,"(1095, 345)",041007_021
0.5386174465884732,120,"(1020, 270)",041007_021
0.5403149262263817,120,"(1095, 420)",041007_021
0.5430201124853924,120,"(1095, 495)",041007_021
0.5445087481689104,120,"(1095, 570)",041007_021
0.5475940155549136,120,"(870, 495)",041007_021
0.5478898017843643,120,"(870, 345)",041007_021
0.5523066823065711,120,"(195, 195)",041007_021
0.5701618928508991,120,"(1095, 270)",041007_021
0.5758802657317783,120,"(120, 270)",041007_021
0.5783996694798997,120,"(945, 570)",041007_021
0.5848427590497295,120,"(945, 270)",041007_021
0.5866226152931109,120,"(795, 495)",041007_021
0.5893020221240813,120,"(420, 120)",041007_021
0.606712691562115,120,"(270, 195)",041007_021
0.612282093602872,120,"(870, 270)",041007_021
0.6133218268686095,120,"(1020, 195)",041007_021
0.6281822896930013,120,"(1095, 195)",041007_021
0.6349580911901951,120,"(195, 270)",041007_021
0.6361898984427827,120,"(870, 570)",041007_021
0.6511505452879996,120,"(795, 120)",041007_021
0.6521510177686587,120,"(345, 195)",041007_021
0.663115969787928,120,"(945, 195)",041007_021
0.6672367919029879,120,"(120, 345)",041007_021
0.6683321304916917,120,"(1020, 120)",041007_021
0.6701878632930622,120,"(795, 570)",041007_021
0.6737878186938893,120,"(720, 120)",041007_021
0.6784994930782704,120,"(1095, 120)",041007_021
0.6863984643329989,120,"(870, 195)",041007_021
0.6886764390573119,120,"(870, 120)",041007_021
0.6889039738137642,120,"(420, 195)",041007_021
0.693890837761368,120,"(270, 270)",041007_021
0.6944030358288326,120,"(945, 120)",041007_021
0.7154596877678654,120,"(495, 120)",041007_021
0.7208958027321923,120,"(120, 570)",041007_021
0.7258278982217637,120,"(195, 345)",041007_021
0.7266999628374686,120,"(120, 495)",041007_021
0.7294209703864969,120,"(720, 570)",041007_021
0.731010885268587,120,"(120, 420)",041007_021
0.7340117718775772,120,"(345, 270)",041007_021
0.7722846769112753,120,"(420, 270)",041007_021
0.7771048172319416,120,"(570, 120)",041007_021
0.7783044948811619,120,"(270, 345)",041007_021
0.7976042520017494,120,"(645, 570)",041007_021
0.7980656164120565,120,"(345, 345)",041007_021
0.8002324084269983,120,"(195, 495)",041007_021
0.8061448912598612,120,"(195, 420)",041007_021
0.8155288919985079,120,"(420, 345)",041007_021
0.818031541900811,120,"(195, 570)",041007_021
0.8216274003447744,120,"(270, 420)",041007_021
0.827314254109233,120,"(345, 420)",041007_021
0.8324669818522454,120,"(420, 420)",041007_021
0.8370307194616897,120,"(270, 495)",041007_021
0.8497173526936274,120,"(345, 495)",041007_021
0.853232824665572,120,"(420, 495)",041007_021
0.8568653114081061,120,"(570, 570)",041007_021
0.8650598108730486,120,"(270, 570)",041007_021
0.8801082471278117,120,"(495, 570)",041007_021
0.8844374502055733,120,"(345, 570)",041007_021
0.8875728461162914,120,"(420, 570)",041007_021
0.0,120,"(645, 120)",041007_020
0.0,120,"(495, 195)",041007_020
0.0,120,"(570, 195)",041007_020
0.0,120,"(645, 195)",041007_020
0.0,120,"(720, 195)",041007_020
0.0,120,"(795, 195)",041007_020
0.0,120,"(495, 270)",041007_020
0.0,120,"(570, 270)",041007_020
0.0,120,"(645, 270)",041007_020
0.0,120,"(720, 270)",041007_020
0.0,120,"(795, 270)",041007_020
0.0,120,"(495, 345)",041007_020
0.0,120,"(570, 345)",041007_020
0.0,120,"(645, 345)",041007_020
0.0,120,"(720, 345)",041007_020
0.0,120,"(795, 345)",041007_020
0.0,120,"(495, 420)",041007_020
0.0,120,"(570, 420)",041007_020
0.0,120,"(645, 420)",041007_020
0.0,120,"(720, 420)",041007_020
0.0,120,"(795, 420)",041007_020
0.0,120,"(495, 495)",041007_020
0.0,120,"(570, 495)",041007_020
0.0,120,"(645, 495)",041007_020
0.0,120,"(720, 495)",041007_020
0.34280484209973056,120,"(120, 120)",041007_020
0.4121575849462116,120,"(1020, 345)",041007_020
0.420072685079637,120,"(1020, 420)",041007_020
0.4240557276753534,120,"(120, 195)",041007_020
