confidence,radius,position,id
0.7241955821466353,120,"(420, 345)",001101_001
0.7331433556256313,120,"(345, 345)",001101_001
0.7367818031413215,120,"(270, 345)",001101_001
0.7382966704185836,120,"(495, 420)",001101_001
0.7430358867219496,120,"(120, 570)",001101_001
0.744063258707289,120,"(195, 420)",001101_001
0.7522665157562572,120,"(420, 420)",001101_001
0.7601958258789335,120,"(495, 495)",001101_001
0.7605512805442778,120,"(345, 420)",001101_001
0.7630001715263387,120,"(270, 420)",001101_001
0.7754599859105243,120,"(195, 495)",001101_001
0.7769435427882577,120,"(495, 570)",001101_001
0.7804265900447551,120,"(420, 495)",001101_001
0.7885268505229428,120,"(270, 495)",001101_001
0.788861970591857,120,"(345, 495)",001101_001
0.7981256896202915,120,"(195, 570)",001101_001
0.8071544853045729,120,"(420, 570)",001101_001
0.81180072891791,120,"(270, 570)",001101_001
0.8176311431774802,120,"(345, 570)",001101_001
0.0,120,"(420, 120)",001101_002
0.0,120,"(495, 120)",001101_002
0.0,120,"(570, 120)",001101_002
0.0,120,"(645, 120)",001101_002
0.0,120,"(720, 120)",001101_002
0.0,120,"(795, 120)",001101_002
0.0,120,"(420, 195)",001101_002
0.0,120,"(495, 195)",001101_002
0.0,120,"(570, 195)",001101_002
0.0,120,"(645, 195)",001101_002
0.0,120,"(720, 195)",001101_002
0.0,120,"(795, 195)",001101_002
0.0,120,"(420, 270)",001101_002
0.0,120,"(495, 270)",001101_002
0.0,120,"(570, 270)",001101_002
0.0,120,"(645, 270)",001101_002
0.0,120,"(720, 270)",001101_002
0.0,120,"(570, 345)",001101_002
0.0,120,"(645, 345)",001101_002
0.3423088078635048,120,"(1095, 420)",001101_002
0.35199937818109317,120,"(1020, 420)",001101_002
0.3858964259565854,120,"(1095, 345)",001101_002
0.3867876623963021,120,"(1020, 345)",001101_002
0.38706471184292196,120,"(1095, 495)",001101_002
0.4050362852194544,120,"(870, 120)",001101_002
0.4148725186212495,120,"(945, 120)",001101_002
0.4159699365266711,120,"(1020, 495)",001101_002
0.4159769023194443,120,"(945, 345)",001101_002
0.41932845551275394,120,"(945, 420)",001101_002
0.42217573985581625,120,"(1095, 570)",001101_002
0.42753053332503527,120,"(870, 195)",001101_002
0.43569206145076095,120,"(1020, 570)",001101_002
0.4358523191655547,120,"(870, 270)",001101_002
0.4425676045474337,120,"(870, 345)",001101_002
0.44343213846924245,120,"(945, 270)",001101_002
0.4468766675700316,120,"(945, 495)",001101_002
0.45233028662080454,120,"(945, 570)",001101_002
0.45554054343797307,120,"(870, 420)",001101_002
0.4559346270781087,120,"(1020, 270)",001101_002
0.4562450756894926,120,"(945, 195)",001101_002
0.4603980666785643,120,"(795, 270)",001101_002
0.4627315324513736,120,"(795, 345)",001101_002
0.46764324615628494,120,"(870, 495)",001101_002
0.4726515188798065,120,"(795, 420)",001101_002
0.4733385163199809,120,"(870, 570)",001101_002
0.4795482958120844,120,"(1095, 270)",001101_002
0.48014728612070434,120,"(1020, 120)",001101_002
0.4817287338689946,120,"(795, 495)",001101_002
0.4880665342006182,120,"(795, 570)",001101_002
0.4928792928234477,120,"(120, 120)",001101_002
0.5118262925404548,120,"(1020, 195)",001101_002
0.5134166934796985,120,"(720, 570)",001101_002
0.5189001457383469,120,"(720, 495)",001101_002
0.5288610854385531,120,"(720, 420)",001101_002
0.5311914004871836,120,"(720, 345)",001101_002
0.537550480896882,120,"(120, 195)",001101_002
0.5430028332693257,120,"(1095, 120)",001101_002
0.5547995563521442,120,"(195, 120)",001101_002
0.5644209514060204,120,"(1095, 195)",001101_002
0.5810522396525017,120,"(120, 270)",001101_002
0.5943326073805766,120,"(645, 570)",001101_002
0.6060547851802746,120,"(645, 495)",001101_002
0.6105817473373666,120,"(195, 195)",001101_002
0.6182206358304246,120,"(645, 420)",001101_002
0.6252757029159625,120,"(120, 345)",001101_002
0.6262750186867985,120,"(270, 120)",001101_002
0.6575266804696166,120,"(345, 120)",001101_002
0.6616095908910421,120,"(195, 270)",001101_002
0.6682123882626689,120,"(120, 420)",001101_002
0.6729278499443276,120,"(270, 195)",001101_002
0.6808788741486248,120,"(345, 195)",001101_002
0.6963107369769042,120,"(570, 570)",001101_002
0.7003604022757933,120,"(570, 420)",001101_002
0.702060779974667,120,"(570, 495)",001101_002
0.7046085261424068,120,"(195, 345)",001101_002
0.70482332407738,120,"(345, 270)",001101_002
0.7080126336055678,120,"(270, 270)",001101_002
0.7080354591576427,120,"(120, 495)",001101_002
0.7092500929946175,120,"(495, 345)",001101_002
0.7218433657082919,120,"(420, 345)",001101_002
0.7307911391872879,120,"(345, 345)",001101_002
0.7348847386333692,120,"(270, 345)",001101_002
0.7364414751031768,120,"(495, 420)",001101_002
0.7407692290683728,120,"(120, 570)",001101_002
0.7426296159453984,120,"(195, 420)",001101_002
0.7499142993179138,120,"(420, 420)",001101_002
0.7581990641059345,120,"(345, 420)",001101_002
0.7586136385034906,120,"(495, 495)",001101_002
0.7608342599919675,120,"(270, 420)",001101_002
0.7735396202867207,120,"(195, 495)",001101_002
0.775598995587647,120,"(495, 570)",001101_002
0.7781668499099468,120,"(420, 495)",001101_002
0.7862086495528287,120,"(270, 495)",001101_002
0.7865097541535137,120,"(345, 495)",001101_002
0.7961294913471323,120,"(195, 570)",001101_002
0.8050421455320921,120,"(420, 570)",001101_002
0.8094485124795665,120,"(270, 570)",001101_002
0.8152789267391367,120,"(345, 570)",001101_002
0.0,120,"(420, 120)",001101_003
0.0,120,"(495, 120)",001101_003
0.0,120,"(570, 120)",001101_003
0.0,120,"(645, 120)",001101_003
0.0,120,"(720, 120)",001101_003
0.0,120,"(795, 120)",001101_003
0.0,120,"(420, 195)",001101_003
0.0,120,"(495, 195)",001101_003
0.0,120,"(570, 195)",001101_003
0.0,120,"(645, 195)",001101_003
0.0,120,"(720, 195)",001101_003
0.0,120,"(795, 195)",001101_003
0.0,120,"(420, 270)",001101_003
0.0,120,"(495, 270)",001101_003
0.0,120,"(570, 270)",001101_003
0.0,120,"(645, 270)",001101_003
0.0,120,"(720, 270)",001101_003
0.0,120,"(795, 270)",001101_003
0.0,120,"(495, 345)",001101_003
0.0,120,"(570, 345)",001101_003
0.0,120,"(645, 345)",001101_003
0.0,120,"(720, 345)",001101_003
0.35032503083950184,120,"(1095, 570)",001101_003
0.35770678183818494,120,"(1020, 570)",001101_003
0.3872179440435813,120,"(1095, 495)",001101_003
0.3893426910153893,120,"(1020, 495)",001101_003
0.40437395095658074,120,"(945, 120)",001101_003
0.4261747176517585,120,"(870, 120)",001101_003
0.4286030760815857,120,"(870, 195)",001101_003
0.4289852331761317,120,"(945, 495)",001101_003
0.4293149517189269,120,"(945, 570)",001101_003
0.43168936503290567,120,"(945, 195)",001101_003
0.448154463721572,120,"(870, 270)",001101_003
0.4540769087362035,120,"(1020, 120)",001101_003
0.4715346910601814,120,"(945, 420)",001101_003
0.4736706972882805,120,"(945, 270)",001101_003
0.47420224670675554,120,"(870, 495)",001101_003
0.4757785457249187,120,"(870, 345)",001101_003
0.4758398650861104,120,"(1020, 420)",001101_003
0.476387410256998,120,"(120, 120)",001101_003
0.47896317766693114,120,"(870, 420)",001101_003
0.4852479687516935,120,"(870, 570)",001101_003
0.49021430628666257,120,"(1020, 195)",001101_003
0.49541953058732985,120,"(1095, 420)",001101_003
0.49679935053507485,120,"(795, 495)",001101_003
0.498718971369614,120,"(795, 420)",001101_003
0.5013249003107223,120,"(795, 345)",001101_003
0.5040792727292054,120,"(795, 570)",001101_003
0.5063686876251446,120,"(945, 345)",001101_003
0.511772827615591,120,"(120, 195)",001101_003
0.522541745358442,120,"(1095, 120)",001101_003
0.5287997729238073,120,"(1020, 270)",001101_003
0.5360400436557664,120,"(195, 120)",001101_003
0.5487931968660054,120,"(1095, 195)",001101_003
0.5502929997427473,120,"(1020, 345)",001101_003
0.5526056680593132,120,"(720, 570)",001101_003
0.5583450391019471,120,"(720, 495)",001101_003
0.5601655757805888,120,"(120, 270)",001101_003
0.5700898372684771,120,"(720, 420)",001101_003
0.5724267898845615,120,"(1095, 270)",001101_003
0.5769223626763351,120,"(195, 195)",001101_003
0.5866559916032641,120,"(1095, 345)",001101_003
0.6071255499840463,120,"(120, 345)",001101_003
0.6106181856950506,120,"(270, 120)",001101_003
0.6284097358499907,120,"(195, 270)",001101_003
0.6387972960164587,120,"(645, 570)",001101_003
0.6477582389164886,120,"(270, 195)",001101_003
0.6497455025734115,120,"(645, 495)",001101_003
0.6497995715223993,120,"(120, 420)",001101_003
0.6564609620664745,120,"(645, 420)",001101_003
0.6571259878435433,120,"(345, 120)",001101_003
0.6804102423601505,120,"(345, 195)",001101_003
0.6810091263075598,120,"(195, 345)",001101_003
0.6894836918351176,120,"(120, 495)",001101_003
0.6899990805365397,120,"(270, 270)",001101_003
0.7045291593803386,120,"(345, 270)",001101_003
0.7140409654390139,120,"(570, 420)",001101_003
0.7196655141423087,120,"(420, 345)",001101_003
0.7240956138705387,120,"(120, 570)",001101_003
0.727377652527525,120,"(195, 420)",001101_003
0.7281358356199275,120,"(570, 495)",001101_003
0.7291983630478134,120,"(270, 345)",001101_003
0.7292269562363803,120,"(570, 570)",001101_003
0.729491611529356,120,"(345, 345)",001101_003
0.7334937401836816,120,"(495, 420)",001101_003
0.7470021149131117,120,"(420, 420)",001101_003
0.7560259745687595,120,"(345, 420)",001101_003
0.7587783500264129,120,"(270, 420)",001101_003
0.7592512196729793,120,"(495, 495)",001101_003
0.7624793507413653,120,"(195, 495)",001101_003
0.7748412449016471,120,"(420, 495)",001101_003
0.7799812545895043,120,"(495, 570)",001101_003
0.7837704183252637,120,"(345, 495)",001101_003
0.7839716071092434,120,"(270, 495)",001101_003
0.7896509414824655,120,"(195, 570)",001101_003
0.8015139481858213,120,"(420, 570)",001101_003
0.8068170848343964,120,"(270, 570)",001101_003
0.8121685737415922,120,"(345, 570)",001101_003
0.0,120,"(420, 120)",001101_004
0.0,120,"(495, 120)",001101_004
0.0,120,"(570, 120)",001101_004
0.0,120,"(645, 120)",001101_004
0.0,120,"(720, 120)",001101_004
0.0,120,"(420, 195)",001101_004
0.0,120,"(495, 195)",001101_004
0.0,120,"(570, 195)",001101_004
0.0,120,"(645, 195)",001101_004
0.0,120,"(720, 195)",001101_004
0.0,120,"(795, 195)",001101_004
0.0,120,"(420, 270)",001101_004
0.0,120,"(495, 270)",001101_004
0.0,120,"(570, 270)",001101_004
0.0,120,"(645, 270)",001101_004
0.0,120,"(720, 270)",001101_004
0.0,120,"(795, 270)",001101_004
0.0,120,"(420, 345)",001101_004
0.0,120,"(495, 345)",001101_004
0.0,120,"(570, 345)",001101_004
0.0,120,"(645, 345)",001101_004
0.0,120,"(720, 345)",001101_004
0.0,120,"(570, 420)",001101_004
0.0,120,"(645, 420)",001101_004
0.4171970467137875,120,"(945, 120)",001101_004
0.4268669556099913,120,"(945, 195)",001101_004
0.42916178254751836,120,"(1020, 120)",001101_004
0.44447675762373334,120,"(945, 270)",001101_004
0.4584734898235701,120,"(870, 270)",001101_004
0.4590322727491906,120,"(870, 345)",001101_004
0.4643913045634384,120,"(1020, 195)",001101_004
0.4705015749168465,120,"(870, 195)",001101_004
0.4747893056299356,120,"(945, 345)",001101_004
0.48230974544598665,120,"(870, 420)",001101_004
0.48419644565068004,120,"(870, 120)",001101_004
0.4886235790024308,120,"(120, 120)",001101_004
0.49080603610962453,120,"(1095, 120)",001101_004
0.49793625792031593,120,"(945, 570)",001101_004
0.4997850812140339,120,"(1020, 270)",001101_004
0.5016156357843135,120,"(1020, 570)",001101_004
0.5054372674012655,120,"(870, 570)",001101_004
0.5094081775726345,120,"(120, 195)",001101_004
0.5127297055089827,120,"(870, 495)",001101_004
0.5178682777525571,120,"(945, 420)",001101_004
0.5212844074070181,120,"(795, 345)",001101_004
0.5240039201214759,120,"(795, 570)",001101_004
0.524172004784378,120,"(795, 420)",001101_004
0.5247954772939107,120,"(1095, 570)",001101_004
0.5274943968073871,120,"(795, 495)",001101_004
0.5279072307730948,120,"(120, 270)",001101_004
0.5305361307101858,120,"(1095, 195)",001101_004
0.5339972175182868,120,"(1020, 345)",001101_004
0.5357388932618821,120,"(195, 120)",001101_004
0.5483788864060584,120,"(945, 495)",001101_004
0.5602736140050948,120,"(195, 195)",001101_004
0.5614054171299954,120,"(1095, 270)",001101_004
0.5621953533090472,120,"(120, 345)",001101_004
0.5639236641354967,120,"(795, 120)",001101_004
0.5718306917392763,120,"(1020, 420)",001101_004
0.5840774073810292,120,"(1095, 345)",001101_004
0.5909992611865263,120,"(720, 570)",001101_004
0.5925742559118636,120,"(1020, 495)",001101_004
0.5952207875792404,120,"(195, 270)",001101_004
0.6031940828775644,120,"(1095, 420)",001101_004
0.6049780246747919,120,"(270, 120)",001101_004
0.6052249229383692,120,"(720, 495)",001101_004
0.6095392640555402,120,"(120, 420)",001101_004
0.6111709510519115,120,"(720, 420)",001101_004
0.6126749826470764,120,"(1095, 495)",001101_004
0.6315855054624295,120,"(270, 195)",001101_004
0.637688096721658,120,"(195, 345)",001101_004
0.6550666458943735,120,"(345, 120)",001101_004
0.6590504530125585,120,"(120, 495)",001101_004
0.6687293409828825,120,"(270, 270)",001101_004
0.6780803428126906,120,"(345, 195)",001101_004
0.6825872735143774,120,"(645, 570)",001101_004
0.6869952593577628,120,"(195, 420)",001101_004
0.6911592671389952,120,"(645, 495)",001101_004
0.7001480077837351,120,"(120, 570)",001101_004
0.7034193445962003,120,"(345, 270)",001101_004
0.707103650838341,120,"(270, 345)",001101_004
0.7288903225351935,120,"(345, 345)",001101_004
0.7315186178104107,120,"(495, 420)",001101_004
0.7368411237517186,120,"(195, 495)",001101_004
0.7379396600549455,120,"(570, 495)",001101_004
0.7461250514603254,120,"(420, 420)",001101_004
0.746247761460546,120,"(270, 420)",001101_004
0.751523076949115,120,"(570, 570)",001101_004
0.7554547287667144,120,"(345, 420)",001101_004
0.7578039666489147,120,"(495, 495)",001101_004
0.7736436714614069,120,"(420, 495)",001101_004
0.7764397410419077,120,"(195, 570)",001101_004
0.779916884578892,120,"(495, 570)",001101_004
0.7805959343984771,120,"(270, 495)",001101_004
0.7829496221840978,120,"(345, 495)",001101_004
0.8001366245967964,120,"(420, 570)",001101_004
0.8057162174569453,120,"(270, 570)",001101_004
0.811088087115825,120,"(345, 570)",001101_004
0.0,120,"(420, 120)",001101_005
0.0,120,"(495, 120)",001101_005
0.0,120,"(570, 120)",001101_005
0.0,120,"(645, 120)",001101_005
0.0,120,"(720, 120)",001101_005
0.0,120,"(420, 195)",001101_005
0.0,120,"(495, 195)",001101_005
0.0,120,"(570, 195)",001101_005
0.0,120,"(645, 195)",001101_005
0.0,120,"(720, 195)",001101_005
0.0,120,"(795, 195)",001101_005
0.0,120,"(420, 270)",001101_005
0.0,120,"(495, 270)",001101_005
0.0,120,"(570, 270)",001101_005
0.0,120,"(645, 270)",001101_005
0.0,120,"(720, 270)",001101_005
0.0,120,"(795, 270)",001101_005
0.0,120,"(420, 345)",001101_005
0.0,120,"(495, 345)",001101_005
0.0,120,"(570, 345)",001101_005
0.0,120,"(645, 345)",001101_005
0.0,120,"(720, 345)",001101_005
0.0,120,"(495, 420)",001101_005
0.0,120,"(570, 420)",001101_005
0.0,120,"(645, 420)",001101_005
0.0,120,"(720, 420)",001101_005
0.35622766818919244,120,"(1020, 120)",001101_005
0.37311837056008734,120,"(945, 195)",001101_005
0.37475669686671653,120,"(945, 120)",001101_005
0.38030758121617175,120,"(945, 270)",001101_005
0.3915980639903235,120,"(1020, 195)",001101_005
0.3999245862048526,120,"(945, 345)",001101_005
0.41737364512548764,120,"(870, 420)",001101_005
0.42455849359522174,120,"(1095, 120)",001101_005
0.4261776769056273,120,"(870, 345)",001101_005
0.42874905221309256,120,"(945, 420)",001101_005
0.4289267591663154,120,"(1020, 270)",001101_005
0.42909012513403005,120,"(870, 495)",001101_005
0.43812153552210487,120,"(120, 120)",001101_005
0.4383403351337627,120,"(870, 270)",001101_005
0.45172988515437673,120,"(870, 195)",001101_005
0.46269134479773294,120,"(120, 195)",001101_005
0.4657285831621651,120,"(870, 570)",001101_005
0.466374852060571,120,"(1020, 345)",001101_005
0.4681332538216481,120,"(870, 120)",001101_005
0.46906999296140595,120,"(1095, 195)",001101_005
0.4722727858299683,120,"(945, 495)",001101_005
0.472974332635734,120,"(195, 120)",001101_005
0.4858851718610635,120,"(120, 270)",001101_005
0.49255849907963317,120,"(795, 495)",001101_005
0.4929501417773715,120,"(795, 570)",001101_005
0.504987541340652,120,"(795, 420)",001101_005
0.5057565954419821,120,"(1020, 420)",001101_005
0.5071974015286144,120,"(1095, 270)",001101_005
0.5085648558535574,120,"(120, 345)",001101_005
0.5159183295127072,120,"(195, 195)",001101_005
0.5190982634015626,120,"(795, 345)",001101_005
0.5207125740598152,120,"(120, 420)",001101_005
0.5233082474284874,120,"(945, 570)",001101_005
0.5416577668272686,120,"(1095, 345)",001101_005
0.5476671148184226,120,"(1020, 495)",001101_005
0.5505098491977951,120,"(120, 495)",001101_005
0.555923433157519,120,"(195, 270)",001101_005
0.5633355347728982,120,"(795, 120)",001101_005
0.5658600336665506,120,"(270, 120)",001101_005
0.5754025814735357,120,"(1095, 420)",001101_005
0.5794567388903102,120,"(195, 345)",001101_005
0.5901261938016639,120,"(1020, 570)",001101_005
0.59614275116214,120,"(120, 570)",001101_005
0.5979328591087407,120,"(720, 570)",001101_005
0.6027834733413616,120,"(720, 495)",001101_005
0.6033925445944359,120,"(1095, 495)",001101_005
0.607623896783493,120,"(270, 195)",001101_005
0.6142805960216832,120,"(195, 420)",001101_005
0.6175674861379471,120,"(1095, 570)",001101_005
0.6362868153284059,120,"(345, 120)",001101_005
0.6439385108341575,120,"(270, 270)",001101_005
0.6543899881271434,120,"(195, 495)",001101_005
0.6678828000829565,120,"(345, 195)",001101_005
0.6730490642903644,120,"(270, 345)",001101_005
0.6910985234448975,120,"(345, 270)",001101_005
0.6924821558647778,120,"(645, 495)",001101_005
0.699858561546819,120,"(645, 570)",001101_005
0.7008202692806701,120,"(195, 570)",001101_005
0.7091012406658104,120,"(270, 420)",001101_005
0.7165632814055809,120,"(345, 345)",001101_005
0.7260179072898164,120,"(570, 495)",001101_005
0.7338639098615585,120,"(420, 420)",001101_005
0.7430051181005518,120,"(345, 420)",001101_005
0.7447196408592153,120,"(570, 570)",001101_005
0.7448711495442906,120,"(495, 495)",001101_005
0.7451646685104708,120,"(270, 495)",001101_005
0.7610378558096713,120,"(420, 495)",001101_005
0.7670335516078046,120,"(495, 570)",001101_005
0.7704376777863834,120,"(345, 495)",001101_005
0.7812979066385052,120,"(270, 570)",001101_005
0.7873470772898378,120,"(420, 570)",001101_005
0.7985592398903211,120,"(345, 570)",001101_005
0.0,120,"(420, 120)",001101_006
0.0,120,"(495, 120)",001101_006
0.0,120,"(570, 120)",001101_006
0.0,120,"(645, 120)",001101_006
0.0,120,"(720, 120)",001101_006
0.0,120,"(420, 195)",001101_006
0.0,120,"(495, 195)",001101_006
0.0,120,"(570, 195)",001101_006
0.0,120,"(645, 195)",001101_006
0.0,120,"(720, 195)",001101_006
0.0,120,"(420, 270)",001101_006
0.0,120,"(495, 270)",001101_006
0.0,120,"(570, 270)",001101_006
0.0,120,"(645, 270)",001101_006
0.0,120,"(720, 270)",001101_006
0.0,120,"(420, 345)",001101_006
0.0,120,"(495, 345)",001101_006
0.0,120,"(570, 345)",001101_006
0.0,120,"(645, 345)",001101_006
0.0,120,"(720, 345)",001101_006
0.0,120,"(420, 420)",001101_006
0.0,120,"(495, 420)",001101_006
0.0,120,"(570, 420)",001101_006
0.0,120,"(645, 420)",001101_006
0.0,120,"(720, 420)",001101_006
0.3068634738338802,120,"(945, 120)",001101_006
0.319064930685218,120,"(945, 195)",001101_006
0.33238825431876123,120,"(945, 270)",001101_006
0.3367863417182387,120,"(1020, 120)",001101_006
0.3506909263191414,120,"(945, 345)",001101_006
0.36776251327816195,120,"(1020, 195)",001101_006
0.3718821265891145,120,"(945, 420)",001101_006
0.3872490133947633,120,"(870, 495)",001101_006
0.39119208171898906,120,"(870, 420)",001101_006
0.3959810809087323,120,"(870, 345)",001101_006
0.3975987651060286,120,"(870, 570)",001101_006
0.3977277792876749,120,"(870, 270)",001101_006
0.3998196684254544,120,"(870, 195)",001101_006
0.4002884330137239,120,"(945, 495)",001101_006
0.4004378832157704,120,"(870, 120)",001101_006
0.4011689560660931,120,"(1020, 270)",001101_006
0.42478274672793115,120,"(1095, 120)",001101_006
0.43026203411385033,120,"(1020, 345)",001101_006
0.43509448093029185,120,"(945, 570)",001101_006
0.458066929659511,120,"(120, 270)",001101_006
0.46027072280245634,120,"(1095, 195)",001101_006
0.4621217984809604,120,"(1020, 420)",001101_006
0.4736032842565506,120,"(120, 345)",001101_006
0.48892599547093324,120,"(120, 195)",001101_006
0.4893879069490319,120,"(1095, 270)",001101_006
0.49356648040930795,120,"(795, 570)",001101_006
0.4949671325746252,120,"(120, 420)",001101_006
0.49789456198714654,120,"(1020, 495)",001101_006
0.4998555301811547,120,"(795, 495)",001101_006
0.5007822343688315,120,"(120, 570)",001101_006
0.5012005899091916,120,"(120, 495)",001101_006
0.5064551387651627,120,"(795, 420)",001101_006
0.5149981208159501,120,"(1095, 345)",001101_006
0.5172627356113553,120,"(795, 345)",001101_006
0.519326189639391,120,"(795, 270)",001101_006
0.521154254666947,120,"(795, 195)",001101_006
0.5231884469355035,120,"(795, 120)",001101_006
0.5265715296169228,120,"(1020, 570)",001101_006
0.5383394705029134,120,"(120, 120)",001101_006
0.5478794446846412,120,"(1095, 420)",001101_006
0.5509658760058478,120,"(195, 270)",001101_006
0.5528511702031778,120,"(195, 195)",001101_006
0.5669280576140935,120,"(195, 345)",001101_006
0.5686100265209055,120,"(195, 120)",001101_006
0.5801322493294658,120,"(1095, 495)",001101_006
0.5905368920565255,120,"(195, 420)",001101_006
0.5923601496899031,120,"(195, 495)",001101_006
0.5926730367717638,120,"(1095, 570)",001101_006
0.6042820221435191,120,"(195, 570)",001101_006
0.6229364646817996,120,"(720, 495)",001101_006
0.6233959550563082,120,"(720, 570)",001101_006
0.6263477533625235,120,"(270, 120)",001101_006
0.6270255656732054,120,"(270, 195)",001101_006
0.6437565263394562,120,"(270, 270)",001101_006
0.6478485878211344,120,"(345, 120)",001101_006
0.6627453726890999,120,"(345, 195)",001101_006
0.6750512134309051,120,"(270, 345)",001101_006
0.6814259024093414,120,"(345, 270)",001101_006
0.6919149855718842,120,"(645, 495)",001101_006
0.6924025857615714,120,"(270, 420)",001101_006
0.7060064947935614,120,"(345, 345)",001101_006
0.7070217572523226,120,"(270, 495)",001101_006
0.7074299637114178,120,"(645, 570)",001101_006
0.7160156629055037,120,"(570, 495)",001101_006
0.7296201121587237,120,"(270, 570)",001101_006
0.7303467268143384,120,"(345, 420)",001101_006
0.7334159028622895,120,"(495, 495)",001101_006
0.7355297845762465,120,"(570, 570)",001101_006
0.7491292465512933,120,"(420, 495)",001101_006
0.7558041769650891,120,"(495, 570)",001101_006
0.7570460955910147,120,"(345, 495)",001101_006
0.7756310069724711,120,"(420, 570)",001101_006
0.7852727339749965,120,"(345, 570)",001101_006
0.0,120,"(495, 120)",001101_007
0.0,120,"(570, 120)",001101_007
0.0,120,"(645, 120)",001101_007
0.0,120,"(420, 195)",001101_007
0.0,120,"(495, 195)",001101_007
0.0,120,"(570, 195)",001101_007
0.0,120,"(645, 195)",001101_007
0.0,120,"(720, 195)",001101_007
0.0,120,"(345, 270)",001101_007
0.0,120,"(420, 270)",001101_007
0.0,120,"(495, 270)",001101_007
0.0,120,"(570, 270)",001101_007
0.0,120,"(645, 270)",001101_007
0.0,120,"(720, 270)",001101_007
0.0,120,"(420, 345)",001101_007
0.0,120,"(495, 345)",001101_007
0.0,120,"(570, 345)",001101_007
0.0,120,"(645, 345)",001101_007
0.0,120,"(720, 345)",001101_007
0.0,120,"(420, 420)",001101_007
0.0,120,"(495, 420)",001101_007
0.0,120,"(570, 420)",001101_007
0.0,120,"(645, 420)",001101_007
0.0,120,"(720, 420)",001101_007
0.0,120,"(495, 495)",001101_007
0.0,120,"(570, 495)",001101_007
