confidence,radius,position,id,gt,reasons
0.6223556030808833,120,"(120, 270)",040001_003,1,[]
0.6236356781521494,120,"(270, 195)",040001_003,1,[]
0.6242528212175001,120,"(870, 570)",040001_003,1,[]
0.6250610205776226,120,"(195, 270)",040001_003,1,[]
0.628606946205402,120,"(345, 120)",040001_003,1,[]
0.6405081359564008,120,"(120, 345)",040001_003,1,[]
0.6410265903350455,120,"(495, 120)",040001_003,1,[]
0.6461023450715883,120,"(195, 345)",040001_003,1,[]
0.6467453554017465,120,"(270, 270)",040001_003,1,[]
0.647778263954961,120,"(420, 120)",040001_003,1,[]
0.6488554168322948,120,"(120, 570)",040001_003,1,[]
0.6514643852041431,120,"(345, 195)",040001_003,1,[]
0.6548358774865842,120,"(195, 570)",040001_003,1,[]
0.6581550773902657,120,"(120, 420)",040001_003,1,[]
0.6584991294987332,120,"(495, 195)",040001_003,1,[]
0.660182765856056,120,"(795, 495)",040001_003,1,[]
0.6657714684996353,120,"(120, 495)",040001_003,1,[]
0.6675749190787402,120,"(195, 420)",040001_003,1,[]
0.6683194109829311,120,"(420, 195)",040001_003,1,[]
0.6712211601572551,120,"(270, 345)",040001_003,1,[]
0.6734300428239315,120,"(795, 570)",040001_003,1,[]
0.6753078961983313,120,"(345, 270)",040001_003,1,[]
0.6764507739939052,120,"(195, 495)",040001_003,1,[]
0.6788430806928227,120,"(495, 270)",040001_003,1,[]
0.6857091855491896,120,"(645, 420)",040001_003,1,[]
0.6860850685547066,120,"(720, 495)",040001_003,1,[]
0.6903934665622512,120,"(420, 270)",040001_003,1,[]
0.6969120757494316,120,"(270, 420)",040001_003,1,[]
0.7008123143426088,120,"(345, 345)",040001_003,1,[]
0.7016197411711148,120,"(495, 345)",040001_003,1,[]
0.7020871478879213,120,"(720, 570)",040001_003,1,[]
0.70615459264521,120,"(570, 420)",040001_003,1,[]
0.7064028766102808,120,"(645, 495)",040001_003,1,[]
0.7144171790882362,120,"(420, 345)",040001_003,1,[]
0.7150450901321552,120,"(270, 570)",040001_003,1,[]
0.7192369202711748,120,"(270, 495)",040001_003,1,[]
0.7234294815348591,120,"(645, 570)",040001_003,1,[]
0.7256738138320789,120,"(495, 420)",040001_003,1,[]
0.7280258367969681,120,"(570, 495)",040001_003,1,[]
0.728096744835172,120,"(345, 420)",040001_003,1,[]
0.7400667006049529,120,"(420, 420)",040001_003,1,[]
0.7463701876772632,120,"(570, 570)",040001_003,1,[]
0.7493871307804674,120,"(495, 495)",040001_003,1,[]
0.7566043513277553,120,"(345, 495)",040001_003,1,[]
0.7664362549338639,120,"(420, 495)",040001_003,1,[]
0.7701586783370541,120,"(495, 570)",040001_003,1,[]
0.782678313854548,120,"(345, 570)",040001_003,1,[]
0.7918183858119993,120,"(420, 570)",040001_003,1,[]
0.0,120,"(570, 120)",040001_004,0,['person']
0.0,120,"(645, 120)",040001_004,0,['person']
0.0,120,"(720, 120)",040001_004,0,['person']
0.0,120,"(795, 120)",040001_004,0,"['person', 'bike']"
0.0,120,"(870, 120)",040001_004,0,"['person', 'bike']"
0.0,120,"(570, 195)",040001_004,0,['person']
0.0,120,"(645, 195)",040001_004,0,['person']
0.0,120,"(720, 195)",040001_004,0,['person']
0.0,120,"(795, 195)",040001_004,0,"['person', 'bike']"
0.0,120,"(870, 195)",040001_004,0,"['person', 'bike']"
0.0,120,"(645, 270)",040001_004,0,['person']
0.0,120,"(720, 270)",040001_004,0,"['person', 'bike']"
0.0,120,"(795, 270)",040001_004,0,"['person', 'bike']"
0.3854219293592077,120,"(945, 195)",040001_004,0,"['person', 'bike']"
0.4087841116683954,120,"(945, 120)",040001_004,0,"['person', 'bike']"
0.4391626982008547,120,"(1020, 120)",040001_004,0,['person']
0.4409961931766876,120,"(945, 270)",040001_004,0,"['person', 'bike']"
0.4476687253098377,120,"(1020, 195)",040001_004,0,['person']
0.4605022548429079,120,"(1095, 120)",040001_004,1,[]
0.4715598207188379,120,"(870, 270)",040001_004,0,"['person', 'bike']"
0.4734575062328779,120,"(1095, 195)",040001_004,1,[]
0.4869662043010458,120,"(1095, 270)",040001_004,1,[]
0.4870288056725388,120,"(1020, 270)",040001_004,1,[]
0.5002855308487123,120,"(1095, 345)",040001_004,1,[]
0.5125763338516535,120,"(1020, 345)",040001_004,1,[]
0.5131315343422331,120,"(1095, 420)",040001_004,1,[]
0.5250486055103396,120,"(1095, 495)",040001_004,1,[]
0.5268043834852912,120,"(1020, 420)",040001_004,1,[]
0.5270756566898346,120,"(945, 345)",040001_004,0,['bike']
0.5356736683426745,120,"(1095, 570)",040001_004,1,[]
0.5394973364966432,120,"(1020, 495)",040001_004,1,[]
0.5507230596690068,120,"(1020, 570)",040001_004,1,[]
0.5560098776539956,120,"(870, 345)",040001_004,0,"['person', 'bike']"
0.5616692604606397,120,"(945, 420)",040001_004,0,['bike']
0.5738198056727913,120,"(945, 495)",040001_004,1,[]
0.5770669899594929,120,"(195, 120)",040001_004,1,[]
0.5791228662913606,120,"(120, 120)",040001_004,1,[]
0.5836479488834442,120,"(945, 570)",040001_004,1,[]
0.5892696865262823,120,"(270, 120)",040001_004,1,[]
0.5981224601055899,120,"(195, 195)",040001_004,1,[]
0.5984199466360921,120,"(120, 195)",040001_004,1,[]
0.611299403279042,120,"(870, 420)",040001_004,0,['bike']
0.6145748336284471,120,"(270, 195)",040001_004,1,[]
0.6164953662601936,120,"(795, 345)",040001_004,0,"['person', 'bike']"
0.617032437317236,120,"(345, 120)",040001_004,1,[]
0.618258854764523,120,"(120, 270)",040001_004,1,[]
0.6202302627642071,120,"(195, 270)",040001_004,1,[]
0.6259013072642317,120,"(870, 495)",040001_004,1,[]
0.6362508004077632,120,"(870, 570)",040001_004,1,[]
0.636445660986712,120,"(495, 120)",040001_004,1,[]
0.6381904120659396,120,"(120, 345)",040001_004,1,[]
0.6396728824319622,120,"(420, 120)",040001_004,1,[]
0.6404633427674256,120,"(270, 270)",040001_004,1,[]
0.6429699985247523,120,"(195, 345)",040001_004,1,[]
0.6438565113314513,120,"(345, 195)",040001_004,1,[]
0.6534559574373566,120,"(120, 420)",040001_004,1,[]
0.6579901958832284,120,"(795, 420)",040001_004,0,['bike']
0.658013453173818,120,"(720, 345)",040001_004,0,['person']
0.6588562710168689,120,"(495, 195)",040001_004,1,[]
0.6591629258513549,120,"(195, 420)",040001_004,1,[]
0.6611042195326973,120,"(120, 495)",040001_004,1,[]
0.6650003774109617,120,"(420, 195)",040001_004,1,[]
0.6659050547459454,120,"(120, 570)",040001_004,1,[]
0.6670494262677493,120,"(270, 345)",040001_004,1,[]
0.6675998809601421,120,"(570, 270)",040001_004,1,[]
0.6712221871446638,120,"(345, 270)",040001_004,1,[]
0.6725852228962625,120,"(195, 495)",040001_004,1,[]
0.6748674479127748,120,"(795, 495)",040001_004,1,[]
0.6761604495743857,120,"(645, 345)",040001_004,1,[]
0.6765827430067874,120,"(195, 570)",040001_004,1,[]
0.6818512831786875,120,"(720, 420)",040001_004,1,[]
0.6835811499434793,120,"(495, 270)",040001_004,1,[]
0.6876340851835526,120,"(795, 570)",040001_004,1,[]
0.6912535647251932,120,"(420, 270)",040001_004,1,[]
0.692486260216752,120,"(270, 420)",040001_004,1,[]
0.6932646089358783,120,"(570, 345)",040001_004,1,[]
0.6993846677234337,120,"(345, 345)",040001_004,1,[]
0.6997405977229065,120,"(645, 420)",040001_004,1,[]
0.7012483416516676,120,"(720, 495)",040001_004,1,[]
0.7095447616647118,120,"(495, 345)",040001_004,1,[]
0.7112298663310531,120,"(270, 495)",040001_004,1,[]
0.7172086470448804,120,"(720, 570)",040001_004,1,[]
0.7181547413342204,120,"(570, 420)",040001_004,1,[]
0.7184947880518365,120,"(420, 345)",040001_004,1,[]
0.7207374091890817,120,"(645, 495)",040001_004,1,[]
0.7280147420575419,120,"(270, 570)",040001_004,1,[]
0.7286404817340575,120,"(345, 420)",040001_004,1,[]
0.7356848367746583,120,"(495, 420)",040001_004,1,[]
0.7379857550334264,120,"(645, 570)",040001_004,1,[]
0.7409602210044061,120,"(570, 495)",040001_004,1,[]
0.746462643420523,120,"(420, 420)",040001_004,1,[]
0.7584339568159035,120,"(345, 495)",040001_004,1,[]
0.7598681618760998,120,"(570, 570)",040001_004,1,[]
0.7607407506928583,120,"(495, 495)",040001_004,1,[]
0.7746994998596692,120,"(420, 495)",040001_004,1,[]
0.7823976969496617,120,"(495, 570)",040001_004,1,[]
0.7886014882239124,120,"(345, 570)",040001_004,1,[]
0.8015758146629994,120,"(420, 570)",040001_004,1,[]
,120,"(120, 120)",040001_005,1,[]
,120,"(195, 120)",040001_005,1,[]
,120,"(270, 120)",040001_005,1,[]
,120,"(345, 120)",040001_005,1,[]
,120,"(420, 120)",040001_005,1,[]
,120,"(495, 120)",040001_005,1,[]
,120,"(570, 120)",040001_005,1,[]
,120,"(645, 120)",040001_005,0,['person']
,120,"(720, 120)",040001_005,0,['person']
,120,"(795, 120)",040001_005,0,['person']
,120,"(870, 120)",040001_005,0,"['person', 'bike']"
,120,"(945, 120)",040001_005,0,"['person', 'bike']"
,120,"(1020, 120)",040001_005,0,['person']
,120,"(1095, 120)",040001_005,1,[]
,120,"(120, 195)",040001_005,1,[]
,120,"(195, 195)",040001_005,1,[]
,120,"(270, 195)",040001_005,1,[]
,120,"(345, 195)",040001_005,1,[]
,120,"(420, 195)",040001_005,1,[]
,120,"(495, 195)",040001_005,1,[]
,120,"(570, 195)",040001_005,1,[]
,120,"(645, 195)",040001_005,0,['person']
,120,"(720, 195)",040001_005,0,['person']
,120,"(795, 195)",040001_005,0,"['person', 'bike']"
,120,"(870, 195)",040001_005,0,"['person', 'bike']"
,120,"(945, 195)",040001_005,0,"['person', 'bike']"
,120,"(1020, 195)",040001_005,0,"['person', 'bike']"
,120,"(1095, 195)",040001_005,0,['person']
,120,"(120, 270)",040001_005,1,[]
,120,"(195, 270)",040001_005,1,[]
,120,"(270, 270)",040001_005,1,[]
,120,"(345, 270)",040001_005,1,[]
,120,"(420, 270)",040001_005,1,[]
,120,"(495, 270)",040001_005,1,[]
,120,"(570, 270)",040001_005,1,[]
,120,"(645, 270)",040001_005,1,[]
,120,"(720, 270)",040001_005,1,[]
,120,"(795, 270)",040001_005,0,"['person', 'bike']"
,120,"(870, 270)",040001_005,0,"['person', 'bike']"
,120,"(945, 270)",040001_005,0,"['person', 'bike']"
,120,"(1020, 270)",040001_005,0,"['person', 'bike']"
,120,"(1095, 270)",040001_005,0,['person']
,120,"(120, 345)",040001_005,1,[]
,120,"(195, 345)",040001_005,1,[]
,120,"(270, 345)",040001_005,1,[]
,120,"(345, 345)",040001_005,1,[]
,120,"(420, 345)",040001_005,1,[]
,120,"(495, 345)",040001_005,1,[]
,120,"(570, 345)",040001_005,1,[]
,120,"(645, 345)",040001_005,1,[]
,120,"(720, 345)",040001_005,0,['person']
,120,"(795, 345)",040001_005,0,"['person', 'bike']"
,120,"(870, 345)",040001_005,0,"['person', 'bike']"
,120,"(945, 345)",040001_005,0,"['person', 'bike']"
,120,"(1020, 345)",040001_005,0,"['person', 'bike']"
,120,"(1095, 345)",040001_005,1,[]
,120,"(120, 420)",040001_005,1,[]
,120,"(195, 420)",040001_005,1,[]
,120,"(270, 420)",040001_005,1,[]
,120,"(345, 420)",040001_005,1,[]
,120,"(420, 420)",040001_005,1,[]
,120,"(495, 420)",040001_005,1,[]
,120,"(570, 420)",040001_005,1,[]
,120,"(645, 420)",040001_005,1,[]
,120,"(720, 420)",040001_005,1,[]
,120,"(795, 420)",040001_005,0,"['person', 'bike']"
,120,"(870, 420)",040001_005,0,"['person', 'bike']"
,120,"(945, 420)",040001_005,0,"['person', 'bike']"
,120,"(1020, 420)",040001_005,0,['bike']
,120,"(1095, 420)",040001_005,1,[]
,120,"(120, 495)",040001_005,1,[]
,120,"(195, 495)",040001_005,1,[]
,120,"(270, 495)",040001_005,1,[]
,120,"(345, 495)",040001_005,1,[]
,120,"(420, 495)",040001_005,1,[]
,120,"(495, 495)",040001_005,1,[]
,120,"(570, 495)",040001_005,1,[]
,120,"(645, 495)",040001_005,1,[]
,120,"(720, 495)",040001_005,1,[]
,120,"(795, 495)",040001_005,0,['bike']
,120,"(870, 495)",040001_005,0,['bike']
,120,"(945, 495)",040001_005,0,['bike']
,120,"(1020, 495)",040001_005,1,[]
,120,"(1095, 495)",040001_005,1,[]
,120,"(120, 570)",040001_005,1,[]
,120,"(195, 570)",040001_005,1,[]
,120,"(270, 570)",040001_005,1,[]
,120,"(345, 570)",040001_005,1,[]
,120,"(420, 570)",040001_005,1,[]
,120,"(495, 570)",040001_005,1,[]
,120,"(570, 570)",040001_005,1,[]
,120,"(645, 570)",040001_005,1,[]
,120,"(720, 570)",040001_005,1,[]
,120,"(795, 570)",040001_005,1,[]
,120,"(870, 570)",040001_005,1,[]
,120,"(945, 570)",040001_005,1,[]
,120,"(1020, 570)",040001_005,1,[]
,120,"(1095, 570)",040001_005,1,[]
,120,"(120, 120)",040001_006,1,[]
,120,"(195, 120)",040001_006,1,[]
,120,"(270, 120)",040001_006,1,[]
,120,"(345, 120)",040001_006,1,[]
,120,"(420, 120)",040001_006,1,[]
,120,"(495, 120)",040001_006,1,[]
,120,"(570, 120)",040001_006,1,[]
,120,"(645, 120)",040001_006,0,['person']
,120,"(720, 120)",040001_006,0,['person']
,120,"(795, 120)",040001_006,0,['person']
,120,"(870, 120)",040001_006,0,['person']
,120,"(945, 120)",040001_006,1,[]
,120,"(1020, 120)",040001_006,0,['obstacle']
,120,"(1095, 120)",040001_006,0,['obstacle']
,120,"(120, 195)",040001_006,1,[]
,120,"(195, 195)",040001_006,1,[]
,120,"(270, 195)",040001_006,1,[]
,120,"(345, 195)",040001_006,1,[]
,120,"(420, 195)",040001_006,1,[]
,120,"(495, 195)",040001_006,1,[]
,120,"(570, 195)",040001_006,1,[]
,120,"(645, 195)",040001_006,0,['person']
,120,"(720, 195)",040001_006,0,['person']
,120,"(795, 195)",040001_006,0,['person']
,120,"(870, 195)",040001_006,1,[]
,120,"(945, 195)",040001_006,0,['bike']
,120,"(1020, 195)",040001_006,1,[]
,120,"(1095, 195)",040001_006,1,[]
,120,"(120, 270)",040001_006,1,[]
,120,"(195, 270)",040001_006,1,[]
,120,"(270, 270)",040001_006,1,[]
,120,"(345, 270)",040001_006,1,[]
,120,"(420, 270)",040001_006,1,[]
,120,"(495, 270)",040001_006,1,[]
,120,"(570, 270)",040001_006,1,[]
,120,"(645, 270)",040001_006,1,[]
,120,"(720, 270)",040001_006,1,[]
,120,"(795, 270)",040001_006,1,[]
,120,"(870, 270)",040001_006,0,"['person', 'bike']"
,120,"(945, 270)",040001_006,0,"['person', 'bike']"
,120,"(1020, 270)",040001_006,0,"['person', 'bike']"
,120,"(1095, 270)",040001_006,0,['person']
,120,"(120, 345)",040001_006,1,[]
,120,"(195, 345)",040001_006,1,[]
,120,"(270, 345)",040001_006,1,[]
,120,"(345, 345)",040001_006,1,[]
,120,"(420, 345)",040001_006,1,[]
,120,"(495, 345)",040001_006,1,[]
,120,"(570, 345)",040001_006,1,[]
,120,"(645, 345)",040001_006,1,[]
,120,"(720, 345)",040001_006,1,[]
,120,"(795, 345)",040001_006,0,['bike']
,120,"(870, 345)",040001_006,0,"['person', 'bike']"
,120,"(945, 345)",040001_006,0,"['person', 'bike']"
,120,"(1020, 345)",040001_006,0,"['person', 'bike']"
,120,"(1095, 345)",040001_006,0,['person']
,120,"(120, 420)",040001_006,1,[]
,120,"(195, 420)",040001_006,1,[]
,120,"(270, 420)",040001_006,1,[]
,120,"(345, 420)",040001_006,1,[]
,120,"(420, 420)",040001_006,1,[]
,120,"(495, 420)",040001_006,1,[]
,120,"(570, 420)",040001_006,1,[]
,120,"(645, 420)",040001_006,1,[]
,120,"(720, 420)",040001_006,1,[]
,120,"(795, 420)",040001_006,0,"['person', 'bike']"
,120,"(870, 420)",040001_006,0,"['person', 'bike']"
,120,"(945, 420)",040001_006,0,"['person', 'bike']"
,120,"(1020, 420)",040001_006,0,"['person', 'bike']"
,120,"(1095, 420)",040001_006,0,['person']
